:START_ID,:END_ID,:TYPE
30064771536,30064771537,RECEIVER
30064771544,30064771545,RECEIVER
30064771549,30064771550,RECEIVER
30064771551,68719477215,RECEIVER
30064771553,68719477218,RECEIVER
30064771563,30064771564,RECEIVER
30064771570,30064771571,RECEIVER
30064771572,30064771573,RECEIVER
30064771576,68719477241,RECEIVER
30064771577,68719477243,RECEIVER
30064771579,68719477246,RECEIVER
30064771581,68719477251,RECEIVER
30064771582,68719477253,RECEIVER
30064771583,68719477255,RECEIVER
30064771585,30064771586,RECEIVER
30064771587,68719477260,RECEIVER
30064771592,68719477265,RECEIVER
30064771593,68719477267,RECEIVER
30064771595,68719477270,RECEIVER
30064771596,68719477273,RECEIVER
30064771597,68719477275,RECEIVER
30064771598,68719477277,RECEIVER
30064771602,68719477281,RECEIVER
30064771603,68719477283,RECEIVER
30064771605,68719477286,RECEIVER
30064771606,30064771607,RECEIVER
30064771608,68719477292,RECEIVER
30064771609,68719477294,RECEIVER
30064771611,68719477297,RECEIVER
30064771612,68719477300,RECEIVER
30064771613,68719477302,RECEIVER
30064771614,68719477304,RECEIVER
30064771615,68719477307,RECEIVER
30064771616,68719477309,RECEIVER
30064771617,68719477311,RECEIVER
30064771618,68719477313,RECEIVER
30064771620,68719477315,RECEIVER
30064771621,68719477317,RECEIVER
30064771622,68719477319,RECEIVER
30064771623,68719477321,RECEIVER
30064771624,68719477323,RECEIVER
30064771626,68719477325,RECEIVER
30064771627,68719477327,RECEIVER
30064771628,68719477329,RECEIVER
30064771629,68719477331,RECEIVER
30064771630,68719477333,RECEIVER
30064771631,30064771632,RECEIVER
30064771634,68719477338,RECEIVER
30064771635,124554051590,RECEIVER
30064771636,124554051591,RECEIVER
30064771637,68719477343,RECEIVER
30064771638,68719477345,RECEIVER
30064771643,68719477349,RECEIVER
30064771644,124554051592,RECEIVER
30064771650,30064771651,RECEIVER
30064771653,30064771654,RECEIVER
30064771661,68719477362,RECEIVER
30064771667,68719477369,RECEIVER
30064771669,30064771670,RECEIVER
30064771672,68719477376,RECEIVER
30064771673,30064771674,RECEIVER
30064771676,30064771677,RECEIVER
30064771685,30064771686,RECEIVER
30064771695,68719477402,RECEIVER
30064771708,68719477415,RECEIVER
30064771710,30064771711,RECEIVER
30064771714,30064771715,RECEIVER
30064771720,30064771721,RECEIVER
30064771725,68719477431,RECEIVER
30064771727,30064771728,RECEIVER
30064771733,68719477439,RECEIVER
30064771736,68719477443,RECEIVER
30064771738,30064771739,RECEIVER
30064771740,30064771741,RECEIVER
30064771748,68719477455,RECEIVER
30064771767,68719477473,RECEIVER
30064771771,30064771772,RECEIVER
30064771801,30064771802,RECEIVER
30064771813,30064771814,RECEIVER
30064771821,68719477507,RECEIVER
30064771823,30064771824,RECEIVER
30064771859,30064771860,RECEIVER
30064771863,68719477544,RECEIVER
30064771868,68719477555,RECEIVER
30064771869,68719477557,RECEIVER
30064771872,68719477562,RECEIVER
30064771873,124554051594,RECEIVER
30064771875,68719477568,RECEIVER
30064771876,68719477570,RECEIVER
30064771877,68719477574,RECEIVER
30064771879,124554051595,RECEIVER
30064771880,68719477584,RECEIVER
30064771885,68719477595,RECEIVER
30064771886,68719477597,RECEIVER
30064771887,68719477599,RECEIVER
30064771890,124554051596,RECEIVER
30064771891,68719477604,RECEIVER
30064771893,68719477608,RECEIVER
30064771907,68719477617,RECEIVER
30064771922,68719477633,RECEIVER
30064771923,30064771924,RECEIVER
30064771925,68719477637,RECEIVER
30064771929,68719477641,RECEIVER
30064771930,68719477643,RECEIVER
30064771931,30064771932,RECEIVER
30064771933,124554051597,RECEIVER
30064771934,68719477649,RECEIVER
30064771935,68719477652,RECEIVER
30064771936,68719477655,RECEIVER
30064771940,68719477658,RECEIVER
30064771941,68719477660,RECEIVER
30064771942,68719477664,RECEIVER
30064771953,30064771954,RECEIVER
30064771962,68719477686,RECEIVER
30064771991,68719477719,RECEIVER
30064771995,68719477728,RECEIVER
30064772000,68719477737,RECEIVER
30064772004,68719477746,RECEIVER
30064772009,68719477755,RECEIVER
30064772014,68719477764,RECEIVER
30064772018,68719477773,RECEIVER
30064772023,68719477782,RECEIVER
30064772028,68719477791,RECEIVER
30064772032,68719477800,RECEIVER
30064772037,68719477809,RECEIVER
30064772042,68719477818,RECEIVER
30064772047,68719477827,RECEIVER
30064772051,68719477836,RECEIVER
30064772056,68719477845,RECEIVER
30064772061,68719477854,RECEIVER
30064772063,68719477858,RECEIVER
30064772070,68719477871,RECEIVER
30064772075,68719477880,RECEIVER
30064772079,68719477889,RECEIVER
30064772083,68719477898,RECEIVER
30064772088,68719477907,RECEIVER
30064772092,68719477916,RECEIVER
30064772097,68719477925,RECEIVER
30064772102,68719477934,RECEIVER
30064772106,68719477943,RECEIVER
30064772111,68719477952,RECEIVER
30064772116,68719477961,RECEIVER
30064772120,68719477970,RECEIVER
30064772125,68719477979,RECEIVER
30064772130,68719477988,RECEIVER
30064772134,68719477997,RECEIVER
30064772136,68719478001,RECEIVER
30064772144,68719478014,RECEIVER
30064772149,68719478023,RECEIVER
30064772153,68719478032,RECEIVER
30064772158,68719478041,RECEIVER
30064772163,68719478050,RECEIVER
30064772167,68719478059,RECEIVER
30064772172,68719478068,RECEIVER
30064772177,68719478077,RECEIVER
30064772181,68719478086,RECEIVER
30064772185,68719478095,RECEIVER
30064772190,68719478104,RECEIVER
30064772194,68719478113,RECEIVER
30064772199,68719478122,RECEIVER
30064772204,68719478131,RECEIVER
30064772208,68719478140,RECEIVER
30064772210,68719478144,RECEIVER
30064772217,68719478157,RECEIVER
30064772221,68719478166,RECEIVER
30064772226,68719478175,RECEIVER
30064772231,68719478184,RECEIVER
30064772235,68719478193,RECEIVER
30064772240,68719478202,RECEIVER
30064772245,68719478211,RECEIVER
30064772250,68719478220,RECEIVER
30064772254,68719478229,RECEIVER
30064772259,68719478238,RECEIVER
30064772264,68719478247,RECEIVER
30064772268,68719478256,RECEIVER
30064772273,68719478265,RECEIVER
30064772278,68719478274,RECEIVER
30064772282,68719478283,RECEIVER
30064772287,68719478292,RECEIVER
30064772289,68719478297,RECEIVER
30064772291,68719478302,RECEIVER
30064772293,68719478307,RECEIVER
30064772296,30064772297,RECEIVER
30064772298,30064772299,RECEIVER
30064772300,30064772301,RECEIVER
30064772302,30064772303,RECEIVER
30064772311,30064772312,RECEIVER
30064772315,30064772316,RECEIVER
30064772319,30064772320,RECEIVER
30064772334,68719478350,RECEIVER
30064772340,30064772341,RECEIVER
30064772343,30064772344,RECEIVER
30064772356,30064772357,RECEIVER
30064772359,30064772360,RECEIVER
30064772366,124554051598,RECEIVER
30064772382,30064772383,RECEIVER
30064772386,68719478407,RECEIVER
30064772394,68719478417,RECEIVER
30064772408,68719478433,RECEIVER
30064772424,30064772425,RECEIVER
30064772428,68719478457,RECEIVER
30064772441,30064772442,RECEIVER
30064772449,68719478482,RECEIVER
30064772452,30064772453,RECEIVER
30064772459,30064772460,RECEIVER
30064772462,30064772463,RECEIVER
30064772467,30064772468,RECEIVER
30064772470,68719478503,RECEIVER
30064772471,30064772472,RECEIVER
30064772475,68719478511,RECEIVER
30064772476,30064772477,RECEIVER
30064772481,68719478519,RECEIVER
30064772485,30064772486,RECEIVER
30064772490,30064772491,RECEIVER
30064772502,68719478542,RECEIVER
30064772504,68719478546,RECEIVER
30064772511,30064772512,RECEIVER
30064772514,30064772515,RECEIVER
30064772519,68719478559,RECEIVER
30064772528,30064772529,RECEIVER
30064772532,68719478574,RECEIVER
30064772534,30064772535,RECEIVER
30064772537,68719478583,RECEIVER
30064772549,68719478598,RECEIVER
30064772554,30064772555,RECEIVER
30064772566,30064772567,RECEIVER
30064772572,30064772573,RECEIVER
30064772579,30064772580,RECEIVER
30064772584,30064772585,RECEIVER
30064772589,30064772590,RECEIVER
30064772595,30064772596,RECEIVER
30064772598,30064772599,RECEIVER
30064772604,30064772605,RECEIVER
30064772610,30064772611,RECEIVER
30064772613,30064772614,RECEIVER
30064772617,30064772618,RECEIVER
30064772625,30064772626,RECEIVER
30064772628,30064772629,RECEIVER
30064772631,68719478682,RECEIVER
30064772634,68719478685,RECEIVER
30064772638,68719478690,RECEIVER
30064772648,30064772649,RECEIVER
30064772660,68719478719,RECEIVER
30064772662,124554051599,RECEIVER
30064772671,68719478737,RECEIVER
30064772673,68719478740,RECEIVER
30064772678,68719478746,RECEIVER
30064772679,68719478750,RECEIVER
30064772691,30064772692,RECEIVER
30064772699,30064772700,RECEIVER
30064772702,30064772703,RECEIVER
30064772707,30064772708,RECEIVER
30064772710,30064772711,RECEIVER
30064772716,30064772717,RECEIVER
30064772719,30064772720,RECEIVER
30064772731,30064772732,RECEIVER
30064772734,30064772735,RECEIVER
30064772737,30064772738,RECEIVER
30064772740,30064772741,RECEIVER
30064772743,30064772744,RECEIVER
30064772746,30064772747,RECEIVER
30064772749,30064772750,RECEIVER
30064772755,68719478813,RECEIVER
30064772756,68719478816,RECEIVER
30064772758,68719478819,RECEIVER
30064772760,68719478825,RECEIVER
30064772762,68719478829,RECEIVER
30064772766,68719478834,RECEIVER
30064772767,30064772768,RECEIVER
30064772771,30064772772,RECEIVER
30064772773,30064772774,RECEIVER
30064772778,30064772779,RECEIVER
30064772781,30064772782,RECEIVER
30064772786,30064772787,RECEIVER
30064772793,30064772794,RECEIVER
30064772796,30064772797,RECEIVER
30064772799,30064772800,RECEIVER
30064772804,30064772805,RECEIVER
30064772809,30064772810,RECEIVER
30064772811,68719478877,RECEIVER
30064772813,30064772814,RECEIVER
30064772816,30064772817,RECEIVER
30064772819,30064772820,RECEIVER
30064772824,68719478891,RECEIVER
30064772836,68719478901,RECEIVER
30064772850,30064772851,RECEIVER
30064772853,30064772854,RECEIVER
30064772858,68719478911,RECEIVER
30064772860,68719478913,RECEIVER
30064772878,68719478929,RECEIVER
30064772889,68719478939,RECEIVER
30064772892,68719478942,RECEIVER
30064772896,68719478947,RECEIVER
30064772909,68719478955,RECEIVER
30064772910,30064772911,RECEIVER
30064772920,68719478969,RECEIVER
30064772923,68719478973,RECEIVER
30064772926,68719478977,RECEIVER
30064772943,68719478997,RECEIVER
30064772944,124554051604,RECEIVER
30064772945,124554051605,RECEIVER
30064772950,68719479009,RECEIVER
30064772951,30064772952,RECEIVER
30064772953,68719479015,RECEIVER
30064772954,68719479017,RECEIVER
30064772956,68719479022,RECEIVER
30064772961,30064772962,RECEIVER
30064772964,30064772965,RECEIVER
30064772966,30064772967,RECEIVER
30064772970,30064772971,RECEIVER
30064772983,68719479054,RECEIVER
30064772984,124554051606,RECEIVER
30064773001,68719479072,RECEIVER
30064773002,30064773003,RECEIVER
30064773006,68719479081,RECEIVER
30064773007,68719479084,RECEIVER
30064773008,68719479086,RECEIVER
30064773009,30064773010,RECEIVER
30064773022,68719479097,RECEIVER
30064773023,30064773024,RECEIVER
30064773028,30064773029,RECEIVER
30064773032,30064773033,RECEIVER
30064773033,30064773034,RECEIVER
30064773036,30064773037,RECEIVER
30064773039,30064773040,RECEIVER
30064773041,68719479122,RECEIVER
30064773048,30064773049,RECEIVER
30064773056,68719479139,RECEIVER
30064773057,30064773058,RECEIVER
30064773061,68719479145,RECEIVER
30064773067,68719479152,RECEIVER
30064773070,68719479158,RECEIVER
30064773087,124554051609,RECEIVER
30064773091,68719479185,RECEIVER
30064773111,30064773112,RECEIVER
30064773113,30064773114,RECEIVER
30064773118,30064773119,RECEIVER
30064773121,30064773122,RECEIVER
30064773124,30064773125,RECEIVER
30064773129,30064773130,RECEIVER
30064773132,30064773133,RECEIVER
30064773138,30064773139,RECEIVER
30064773143,30064773144,RECEIVER
30064773156,30064773157,RECEIVER
30064773159,30064773160,RECEIVER
30064773164,30064773165,RECEIVER
30064773173,30064773174,RECEIVER
30064773186,68719479263,RECEIVER
30064773190,68719479268,RECEIVER
30064773198,30064773199,RECEIVER
30064773214,30064773215,RECEIVER
30064773217,30064773218,RECEIVER
30064773220,30064773221,RECEIVER
30064773222,124554051613,RECEIVER
30064773296,30064773297,RECEIVER
30064773299,30064773300,RECEIVER
30064773302,30064773303,RECEIVER
30064773307,30064773308,RECEIVER
30064773312,68719479358,RECEIVER
30064773313,30064773314,RECEIVER
30064773315,30064773316,RECEIVER
30064773329,30064773330,RECEIVER
30064773335,30064773336,RECEIVER
30064773338,68719479383,RECEIVER
30064773359,68719479401,RECEIVER
30064773394,68719479423,RECEIVER
30064773468,68719479480,RECEIVER
30064773474,68719479490,RECEIVER
30064773478,68719479492,RECEIVER
30064773482,68719479495,RECEIVER
30064773483,68719479497,RECEIVER
30064773484,68719479499,RECEIVER
30064773488,30064773489,RECEIVER
30064773491,68719479506,RECEIVER
30064773496,68719479514,RECEIVER
30064773503,30064773504,RECEIVER
30064773505,68719479529,RECEIVER
30064773510,68719479533,RECEIVER
30064773513,124554051617,RECEIVER
30064773514,68719479543,RECEIVER
30064773520,30064773521,RECEIVER
30064773525,68719479552,RECEIVER
30064773529,30064773530,RECEIVER
30064773537,68719479562,RECEIVER
30064773542,68719479567,RECEIVER
30064773552,68719479574,RECEIVER
30064773557,30064773558,RECEIVER
30064773562,68719479580,RECEIVER
30064773566,30064773567,RECEIVER
30064773571,30064773572,RECEIVER
30064773575,30064773576,RECEIVER
30064773580,68719479602,RECEIVER
30064773585,68719479609,RECEIVER
30064773590,68719479616,RECEIVER
30064773591,68719479618,RECEIVER
30064773592,30064773593,RECEIVER
30064773598,30064773599,RECEIVER
30064773607,30064773608,RECEIVER
30064773612,30064773613,RECEIVER
30064773621,68719479646,RECEIVER
30064773624,68719479650,RECEIVER
30064773627,30064773628,RECEIVER
30064773629,30064773630,RECEIVER
30064773636,68719479662,RECEIVER
30064773642,68719479668,RECEIVER
30064773646,30064773647,RECEIVER
30064773649,30064773650,RECEIVER
30064773658,30064773659,RECEIVER
30064773661,30064773662,RECEIVER
30064773667,30064773668,RECEIVER
30064773669,30064773670,RECEIVER
30064773671,30064773672,RECEIVER
30064773673,30064773674,RECEIVER
30064773675,30064773676,RECEIVER
30064773677,30064773678,RECEIVER
30064773679,30064773680,RECEIVER
30064773681,30064773682,RECEIVER
30064773700,30064773701,RECEIVER
30064773704,30064773705,RECEIVER
30064773708,30064773709,RECEIVER
30064773718,30064773719,RECEIVER
30064773723,30064773724,RECEIVER
30064773732,124554051624,RECEIVER
30064773733,124554051625,RECEIVER
30064773734,124554051626,RECEIVER
30064773735,124554051627,RECEIVER
30064773736,124554051628,RECEIVER
30064773737,124554051629,RECEIVER
30064773738,124554051630,RECEIVER
30064773739,68719479751,RECEIVER
30064773740,68719479753,RECEIVER
30064773741,68719479755,RECEIVER
30064773745,68719479762,RECEIVER
30064773775,68719479787,RECEIVER
30064773787,68719479801,RECEIVER
30064773788,30064773789,RECEIVER
30064773794,68719479809,RECEIVER
30064773795,30064773796,RECEIVER
30064773797,30064773798,RECEIVER
30064773803,68719479816,RECEIVER
30064773806,68719479820,RECEIVER
30064773807,30064773808,RECEIVER
30064773809,30064773810,RECEIVER
30064773818,68719479831,RECEIVER
30064773842,124554051632,RECEIVER
30064773845,68719479858,RECEIVER
30064773847,68719479860,RECEIVER
30064773848,30064773849,RECEIVER
30064773852,68719479865,RECEIVER
30064773861,30064773862,RECEIVER
30064773863,30064773864,RECEIVER
30064773865,30064773866,RECEIVER
30064773867,30064773868,RECEIVER
30064773881,124554051633,RECEIVER
30064773903,30064773904,RECEIVER
30064773907,30064773908,RECEIVER
30064773925,30064773926,RECEIVER
30064773946,68719479937,RECEIVER
30064773949,68719479941,RECEIVER
30064773954,30064773955,RECEIVER
30064773963,30064773964,RECEIVER
30064773980,30064773981,RECEIVER
30064773991,68719479971,RECEIVER
30064773994,68719479977,RECEIVER
30064773997,68719479980,RECEIVER
30064774006,68719479993,RECEIVER
30064774012,68719480002,RECEIVER
30064774014,124554051634,RECEIVER
30064774016,30064774017,RECEIVER
30064774020,68719480014,RECEIVER
30064774030,30064774031,RECEIVER
30064774034,68719480030,RECEIVER
30064774035,30064774036,RECEIVER
30064774048,68719480043,RECEIVER
30064774051,30064774052,RECEIVER
30064774058,68719480052,RECEIVER
30064774060,30064774061,RECEIVER
30064774067,68719480061,RECEIVER
30064774068,30064774069,RECEIVER
30064774073,68719480067,RECEIVER
30064774080,30064774081,RECEIVER
30064774095,68719480091,RECEIVER
30064774097,68719480093,RECEIVER
30064774103,68719480100,RECEIVER
30064774105,68719480104,RECEIVER
30064774107,68719480108,RECEIVER
30064774114,68719480114,RECEIVER
30064774119,68719480121,RECEIVER
30064774126,68719480128,RECEIVER
30064774133,68719480134,RECEIVER
30064774137,30064774138,RECEIVER
30064774145,30064774146,RECEIVER
30064774151,30064774152,RECEIVER
30064774157,30064774158,RECEIVER
30064774171,68719480160,RECEIVER
30064774173,30064774174,RECEIVER
30064774177,68719480171,RECEIVER
30064774179,30064774180,RECEIVER
30064774188,68719480185,RECEIVER
30064774190,68719480189,RECEIVER
30064774193,68719480193,RECEIVER
30064774195,30064774196,RECEIVER
30064774199,68719480201,RECEIVER
30064774201,30064774202,RECEIVER
30064774212,30064774213,RECEIVER
30064774216,30064774217,RECEIVER
30064774220,30064774221,RECEIVER
30064774222,30064774223,RECEIVER
30064774224,30064774225,RECEIVER
30064774228,124554051638,RECEIVER
30064774233,68719480236,RECEIVER
30064774238,68719480244,RECEIVER
30064774250,68719480255,RECEIVER
30064774254,30064774255,RECEIVER
30064774260,68719480267,RECEIVER
30064774261,68719480271,RECEIVER
30064774267,68719480276,RECEIVER
30064774268,30064774269,RECEIVER
30064774277,68719480288,RECEIVER
30064774279,30064774280,RECEIVER
30064774283,68719480294,RECEIVER
30064774284,68719480297,RECEIVER
30064774288,68719480301,RECEIVER
30064774290,68719480304,RECEIVER
30064774291,68719480306,RECEIVER
30064774296,30064774297,RECEIVER
30064774310,124554051640,RECEIVER
30064774311,30064774312,RECEIVER
30064774314,30064774315,RECEIVER
30064774318,30064774319,RECEIVER
30064774324,68719480335,RECEIVER
30064774326,68719480337,RECEIVER
30064774327,68719480339,RECEIVER
30064774328,68719480341,RECEIVER
30064774332,68719480344,RECEIVER
30064774341,68719480351,RECEIVER
30064774342,30064774343,RECEIVER
30064774346,68719480358,RECEIVER
30064774348,68719480360,RECEIVER
30064774349,68719480362,RECEIVER
30064774350,68719480364,RECEIVER
30064774352,30064774353,RECEIVER
30064774356,30064774357,RECEIVER
30064774360,30064774361,RECEIVER
30064774364,30064774365,RECEIVER
30064774369,30064774370,RECEIVER
30064774371,68719480387,RECEIVER
30064774378,30064774379,RECEIVER
30064774390,68719480403,RECEIVER
30064774391,68719480407,RECEIVER
30064774396,68719480413,RECEIVER
30064774406,68719480422,RECEIVER
30064774407,68719480425,RECEIVER
30064774409,30064774410,RECEIVER
30064774412,68719480434,RECEIVER
30064774413,68719480437,RECEIVER
30064774414,68719480439,RECEIVER
30064774415,68719480441,RECEIVER
30064774416,68719480444,RECEIVER
30064774417,68719480446,RECEIVER
30064774418,68719480448,RECEIVER
30064774419,68719480451,RECEIVER
30064774420,68719480453,RECEIVER
30064774421,68719480455,RECEIVER
30064774422,68719480458,RECEIVER
30064774423,68719480460,RECEIVER
30064774424,68719480462,RECEIVER
30064774425,68719480465,RECEIVER
30064774426,68719480467,RECEIVER
30064774427,68719480469,RECEIVER
30064774428,68719480472,RECEIVER
30064774429,68719480474,RECEIVER
30064774430,68719480476,RECEIVER
30064774431,68719480479,RECEIVER
30064774432,68719480481,RECEIVER
30064774437,68719480485,RECEIVER
30064774440,30064774441,RECEIVER
30064774445,68719480493,RECEIVER
30064774449,68719480499,RECEIVER
30064774450,30064774451,RECEIVER
30064774466,30064774467,RECEIVER
30064774468,68719480517,RECEIVER
30064774470,68719480521,RECEIVER
30064774471,68719480523,RECEIVER
30064774472,68719480525,RECEIVER
30064774473,68719480528,RECEIVER
30064774483,30064774484,RECEIVER
30064774485,68719480540,RECEIVER
30064774487,68719480544,RECEIVER
30064774488,68719480546,RECEIVER
30064774489,68719480548,RECEIVER
30064774490,68719480551,RECEIVER
30064774494,124554051647,RECEIVER
30064774497,68719480561,RECEIVER
30064774498,68719480564,RECEIVER
30064774499,68719480566,RECEIVER
30064774500,30064774501,RECEIVER
30064774503,124554051649,RECEIVER
30064774505,30064774506,RECEIVER
30064774509,68719480579,RECEIVER
30064774515,124554051651,RECEIVER
30064774517,68719480591,RECEIVER
30064774518,68719480593,RECEIVER
30064774521,68719480597,RECEIVER
30064774522,68719480600,RECEIVER
30064774523,68719480603,RECEIVER
30064774524,68719480606,RECEIVER
30064774525,68719480609,RECEIVER
30064774526,68719480612,RECEIVER
30064774527,68719480615,RECEIVER
30064774528,68719480618,RECEIVER
30064774529,68719480622,RECEIVER
30064774530,68719480626,RECEIVER
30064774531,68719480630,RECEIVER
30064774532,68719480634,RECEIVER
30064774533,68719480638,RECEIVER
30064774534,68719480642,RECEIVER
30064774535,124554051652,RECEIVER
30064774542,68719480650,RECEIVER
30064774547,68719480657,RECEIVER
30064774549,68719480660,RECEIVER
30064774551,68719480664,RECEIVER
30064774552,68719480667,RECEIVER
30064774553,68719480670,RECEIVER
30064774554,68719480673,RECEIVER
30064774555,68719480676,RECEIVER
30064774556,68719480679,RECEIVER
30064774557,68719480682,RECEIVER
30064774558,68719480685,RECEIVER
30064774559,68719480688,RECEIVER
30064774561,68719480691,RECEIVER
30064774562,68719480694,RECEIVER
30064774563,68719480697,RECEIVER
30064774564,68719480700,RECEIVER
30064774565,68719480702,RECEIVER
30064774566,68719480705,RECEIVER
30064774567,68719480708,RECEIVER
30064774569,68719480714,RECEIVER
30064774570,68719480716,RECEIVER
30064774578,68719480723,RECEIVER
30064774579,68719480725,RECEIVER
30064774583,68719480730,RECEIVER
30064774584,68719480732,RECEIVER
30064774586,68719480736,RECEIVER
30064774587,68719480738,RECEIVER
30064774589,30064774590,RECEIVER
30064774597,68719480749,RECEIVER
30064774600,68719480754,RECEIVER
30064774602,30064774603,RECEIVER
30064774608,68719480764,RECEIVER
30064774612,68719480769,RECEIVER
30064774621,68719480776,RECEIVER
30064774630,68719480786,RECEIVER
30064774632,124554051655,RECEIVER
30064774635,68719480794,RECEIVER
30064774636,68719480796,RECEIVER
30064774637,68719480798,RECEIVER
30064774639,68719480802,RECEIVER
30064774641,68719480805,RECEIVER
30064774642,68719480808,RECEIVER
30064774644,68719480811,RECEIVER
30064774645,68719480814,RECEIVER
30064774646,68719480816,RECEIVER
30064774651,68719480823,RECEIVER
30064774669,30064774670,RECEIVER
30064774671,68719480842,RECEIVER
30064774676,30064774677,RECEIVER
30064774681,30064774682,RECEIVER
30064774691,68719480856,RECEIVER
30064774692,68719480858,RECEIVER
30064774693,68719480860,RECEIVER
30064774694,30064774695,RECEIVER
30064774697,68719480867,RECEIVER
30064774698,68719480869,RECEIVER
30064774700,68719480871,RECEIVER
30064774701,30064774702,RECEIVER
30064774735,30064774736,RECEIVER
30064774737,30064774738,RECEIVER
30064774739,68719480899,RECEIVER
30064774753,68719480911,RECEIVER
30064774754,68719480913,RECEIVER
30064774770,30064774771,RECEIVER
30064774773,30064774774,RECEIVER
30064774775,68719480930,RECEIVER
30064774776,68719480932,RECEIVER
30064774778,68719480936,RECEIVER
30064774779,68719480939,RECEIVER
30064774780,68719480942,RECEIVER
30064774781,68719480944,RECEIVER
30064774782,68719480948,RECEIVER
30064774783,68719480951,RECEIVER
30064774784,68719480953,RECEIVER
30064774791,68719480969,RECEIVER
30064774792,68719480971,RECEIVER
30064774793,68719480973,RECEIVER
30064774795,68719480977,RECEIVER
30064774796,68719480980,RECEIVER
30064774797,68719480983,RECEIVER
30064774798,68719480985,RECEIVER
30064774801,68719480990,RECEIVER
30064774803,30064774804,RECEIVER
30064774808,68719481000,RECEIVER
30064774809,68719481002,RECEIVER
30064774810,68719481004,RECEIVER
30064774812,68719481008,RECEIVER
30064774813,68719481011,RECEIVER
30064774814,68719481014,RECEIVER
30064774815,68719481016,RECEIVER
30064774818,68719481021,RECEIVER
30064774820,30064774821,RECEIVER
30064774827,68719481030,RECEIVER
30064774830,68719481034,RECEIVER
30064774833,68719481038,RECEIVER
30064774836,124554051657,RECEIVER
30064774840,68719481048,RECEIVER
30064774848,68719481061,RECEIVER
30064774849,68719481064,RECEIVER
30064774850,68719481067,RECEIVER
30064774851,68719481070,RECEIVER
30064774852,30064774853,RECEIVER
30064774869,68719481087,RECEIVER
30064774876,68719481093,RECEIVER
30064774882,68719481101,RECEIVER
