:START_ID,:END_ID,:TYPE
111669149696,60129542144,SOURCE_FILE
111669149697,60129542144,SOURCE_FILE
111669149698,60129542144,SOURCE_FILE
111669149699,60129542144,SOURCE_FILE
111669149700,60129542144,SOURCE_FILE
111669149701,60129542144,SOURCE_FILE
111669149702,60129542144,SOURCE_FILE
111669149703,60129542144,SOURCE_FILE
111669149704,60129542144,SOURCE_FILE
111669149705,60129542144,SOURCE_FILE
111669149706,60129542144,SOURCE_FILE
111669149707,60129542144,SOURCE_FILE
111669149708,60129542144,SOURCE_FILE
111669149709,60129542144,SOURCE_FILE
111669149710,60129542144,SOURCE_FILE
111669149711,60129542144,SOURCE_FILE
111669149712,60129542144,SOURCE_FILE
111669149713,60129542144,SOURCE_FILE
111669149714,60129542144,SOURCE_FILE
111669149715,60129542144,SOURCE_FILE
111669149716,60129542144,SOURCE_FILE
111669149717,60129542144,SOURCE_FILE
111669149718,60129542144,SOURCE_FILE
111669149719,60129542144,SOURCE_FILE
111669149720,60129542144,SOURCE_FILE
111669149721,60129542144,SOURCE_FILE
111669149722,60129542144,SOURCE_FILE
111669149723,60129542144,SOURCE_FILE
111669149724,60129542144,SOURCE_FILE
111669149725,60129542144,SOURCE_FILE
111669149726,60129542144,SOURCE_FILE
111669149727,60129542144,SOURCE_FILE
111669149728,60129542144,SOURCE_FILE
111669149729,60129542144,SOURCE_FILE
111669149730,60129542144,SOURCE_FILE
111669149731,60129542144,SOURCE_FILE
111669149732,60129542144,SOURCE_FILE
111669149733,60129542144,SOURCE_FILE
111669149734,60129542144,SOURCE_FILE
111669149735,60129542144,SOURCE_FILE
111669149736,60129542144,SOURCE_FILE
111669149737,60129542144,SOURCE_FILE
111669149738,60129542144,SOURCE_FILE
111669149739,60129542144,SOURCE_FILE
111669149740,60129542144,SOURCE_FILE
111669149741,60129542144,SOURCE_FILE
111669149742,60129542144,SOURCE_FILE
111669149743,60129542144,SOURCE_FILE
111669149744,60129542144,SOURCE_FILE
111669149745,60129542144,SOURCE_FILE
111669149746,60129542144,SOURCE_FILE
111669149747,60129542144,SOURCE_FILE
111669149748,60129542144,SOURCE_FILE
111669149749,60129542144,SOURCE_FILE
111669149750,60129542144,SOURCE_FILE
111669149751,60129542144,SOURCE_FILE
111669149752,60129542144,SOURCE_FILE
111669149753,60129542144,SOURCE_FILE
111669149754,60129542144,SOURCE_FILE
111669149755,60129542144,SOURCE_FILE
111669149756,60129542144,SOURCE_FILE
111669149757,60129542144,SOURCE_FILE
111669149758,60129542144,SOURCE_FILE
111669149759,60129542144,SOURCE_FILE
111669149760,60129542144,SOURCE_FILE
111669149761,60129542144,SOURCE_FILE
111669149762,60129542144,SOURCE_FILE
111669149763,60129542144,SOURCE_FILE
111669149764,60129542144,SOURCE_FILE
111669149765,60129542144,SOURCE_FILE
111669149766,60129542144,SOURCE_FILE
111669149767,60129542144,SOURCE_FILE
111669149768,60129542144,SOURCE_FILE
111669149769,60129542144,SOURCE_FILE
111669149770,60129542144,SOURCE_FILE
111669149771,60129542144,SOURCE_FILE
111669149772,60129542144,SOURCE_FILE
111669149773,60129542144,SOURCE_FILE
111669149774,60129542144,SOURCE_FILE
111669149775,60129542144,SOURCE_FILE
111669149776,60129542144,SOURCE_FILE
111669149777,60129542144,SOURCE_FILE
111669149778,60129542144,SOURCE_FILE
111669149779,60129542144,SOURCE_FILE
111669149780,60129542144,SOURCE_FILE
111669149781,60129542144,SOURCE_FILE
111669149782,60129542144,SOURCE_FILE
111669149783,60129542144,SOURCE_FILE
111669149784,60129542144,SOURCE_FILE
111669149785,60129542144,SOURCE_FILE
111669149786,60129542144,SOURCE_FILE
111669149787,60129542144,SOURCE_FILE
111669149788,60129542144,SOURCE_FILE
111669149789,60129542144,SOURCE_FILE
111669149790,60129542144,SOURCE_FILE
111669149791,60129542144,SOURCE_FILE
111669149792,60129542144,SOURCE_FILE
111669149793,60129542144,SOURCE_FILE
111669149794,60129542144,SOURCE_FILE
111669149795,60129542144,SOURCE_FILE
111669149796,60129542144,SOURCE_FILE
111669149797,60129542144,SOURCE_FILE
111669149798,60129542144,SOURCE_FILE
111669149799,60129542144,SOURCE_FILE
111669149800,60129542144,SOURCE_FILE
111669149801,60129542144,SOURCE_FILE
111669149802,60129542144,SOURCE_FILE
111669149803,60129542144,SOURCE_FILE
111669149804,60129542144,SOURCE_FILE
111669149805,60129542144,SOURCE_FILE
111669149806,60129542144,SOURCE_FILE
111669149807,60129542144,SOURCE_FILE
111669149808,60129542144,SOURCE_FILE
111669149809,60129542144,SOURCE_FILE
111669149810,60129542144,SOURCE_FILE
111669149811,60129542144,SOURCE_FILE
111669149812,60129542144,SOURCE_FILE
111669149813,60129542144,SOURCE_FILE
111669149814,60129542144,SOURCE_FILE
111669149815,60129542144,SOURCE_FILE
111669149816,60129542144,SOURCE_FILE
111669149817,60129542144,SOURCE_FILE
111669149818,60129542144,SOURCE_FILE
111669149819,60129542144,SOURCE_FILE
111669149820,60129542144,SOURCE_FILE
111669149821,60129542144,SOURCE_FILE
111669149822,60129542144,SOURCE_FILE
111669149823,60129542144,SOURCE_FILE
111669149824,60129542144,SOURCE_FILE
111669149825,60129542144,SOURCE_FILE
111669149826,60129542144,SOURCE_FILE
111669149827,60129542144,SOURCE_FILE
111669149828,60129542144,SOURCE_FILE
111669149829,60129542144,SOURCE_FILE
111669149830,60129542144,SOURCE_FILE
111669149831,60129542144,SOURCE_FILE
111669149832,60129542144,SOURCE_FILE
111669149833,60129542144,SOURCE_FILE
111669149834,60129542144,SOURCE_FILE
111669149835,60129542144,SOURCE_FILE
111669149836,60129542144,SOURCE_FILE
111669149837,60129542144,SOURCE_FILE
111669149838,60129542144,SOURCE_FILE
111669149839,60129542144,SOURCE_FILE
111669149840,60129542144,SOURCE_FILE
111669149841,60129542144,SOURCE_FILE
111669149842,60129542144,SOURCE_FILE
111669149843,60129542144,SOURCE_FILE
111669149844,60129542144,SOURCE_FILE
111669149845,60129542144,SOURCE_FILE
111669149846,60129542144,SOURCE_FILE
111669149847,60129542144,SOURCE_FILE
111669149848,60129542144,SOURCE_FILE
